MAT,MTCO,MTWA,MAP
26.87166708,20.55666701,31.16000055,476.5866755
27.28722263,20.3533336,31.83000037,391.5633404
27.36000049,19.94666691,32.43666751,386.2166739
27.02583376,19.12666708,32.73333397,387.3133408
27.2297227,19.02000058,33.3200009,379.3766747
26.7477783,18.27666702,33.32666753,371.3200079
26.32916711,17.56333373,33.32000103,343.4833395
25.71333379,16.85333385,32.99666729,319.463339
24.80777815,15.78000027,32.50333411,299.5600046
24.0305559,14.80333347,32.07000052,286.2333389
23.38722263,14.10000022,31.66666756,269.343338
23.21416704,13.85000013,31.63000075,253.6066707
22.67555585,13.23000018,31.32000039,253.7366709
22.3352781,12.92000014,31.05000025,250.9900047
21.92750033,12.5766668,30.72333387,254.5666707
21.58444474,12.37666689,30.436667,246.8533381
21.14833366,12.07000014,29.93333365,246.1266703
20.78083364,11.86333351,29.41000029,244.2233372
20.26916694,11.55333354,28.83666706,252.7466712
19.87972255,11.35666682,28.31000035,258.2200038
19.34916698,10.99333353,27.66333376,268.7133376
18.94194475,10.80666685,27.05666707,272.5133388
18.38750033,10.50666685,26.33666712,290.1300051
18.1413892,10.51666686,25.8066672,301.9000049
17.5955559,10.29333356,24.97000033,310.3966716
17.08027806,10.18333346,24.04333362,312.4766727
16.84416696,10.42666683,23.34333369,324.9266707
16.38333359,10.58666687,22.22666702,358.56334
15.83555586,10.5600001,21.0533336,428.8200074
16.10000025,11.35666688,20.82666696,554.9233427
16.22111137,11.63666687,20.80666688,553.7500085
26.95222263,24.70000051,28.60000025,2765.860039
26.84638919,24.80333373,28.41000042,2801.620047
27.37527814,25.49000028,28.94333375,2782.456708
26.98055591,25.90000038,28.24333356,2419.95338
27.01583368,26.00333373,28.24666691,2267.753376
27.19333375,26.29333369,28.36333364,2137.820045
27.06583369,26.2966671,28.16333383,2021.823371
26.67055588,26.00333385,27.67000046,1941.703363
27.05083373,26.56666705,27.6933335,2092.423369
25.2319448,24.84000034,25.63666712,2205.316704
26.46277816,26.15333373,26.81666698,1255.596686
26.07972254,25.72000058,26.4733333,1107.056684
24.25888929,23.79000072,24.66000067,1761.553367
23.08333367,22.46999995,23.53666687,2302.883367
21.25083367,20.59333369,21.64000053,2931.410047
21.48250043,20.81666724,21.93333378,3160.526715
23.35916704,22.74000053,23.83666712,2787.820046
26.38444484,25.87000046,26.94000053,2390.593376
26.15277816,25.58000011,26.74333369,2260.306701
25.5894449,25.01666705,26.15000032,2575.870041
24.86222261,24.27000039,25.45000051,2666.036713
25.71138925,24.85666707,26.86000042,2671.390043
25.56527819,24.32333361,26.88333371,2324.113372
26.23333375,24.91000035,27.49000041,2113.030032
25.37055592,24.32333374,26.40666707,2168.973369
27.05583372,20.56666705,31.35000044,466.9500081
27.46861152,20.3533336,32.15000051,410.4933425
27.22555603,19.65000057,32.43666725,405.5966731
26.99444491,18.92666708,32.82333444,399.1633408
27.19888938,18.91666711,33.32666779,373.9433416
26.7163893,18.18333359,33.33333435,355.4400063
26.19750048,17.37666715,33.13000088,331.0300065
25.57833377,16.66333367,32.91666743,313.1766716
24.88444488,15.82000023,32.60000089,298.2233399
23.84166702,14.62000023,31.89666697,292.0500053
23.23972259,13.90000016,31.57333399,280.1700044
22.95944481,13.56666692,31.42000027,263.4733376
22.79333369,13.35666691,31.3966671,249.766671
22.40638926,12.94333353,31.13666725,251.3100045
21.87555588,12.4933335,30.62666702,264.7833374
21.53833367,12.18666687,30.34000041,260.6300042
21.0138892,11.89333356,29.7466671,256.660005
20.62611142,11.67666686,29.36666705,249.4433371
20.16055589,11.3700002,28.75000038,254.4733379
19.95444478,11.37000017,28.35333379,255.9233377
19.40611145,11.0100002,27.67666708,264.4066711
19.0652781,10.93000015,27.08000043,277.6500042
18.48166701,10.54000025,26.37333387,293.0033381
18.03472252,10.43333352,25.64666703,293.7166725
17.55472251,10.36000023,24.86666724,310.7500054
17.06166697,10.25666682,23.90333385,324.0166726
16.73250028,10.49666694,22.90333354,333.693339
16.44055584,10.7933335,22.00000038,359.5900067
15.93750027,10.90333354,20.99666703,454.4533408
16.54416692,11.57000008,21.43333359,488.3900071
26.8194448,23.91333351,28.74333381,2648.716718
26.95111144,24.30000063,28.65333373,2707.696708
26.46055597,24.10333379,28.04333356,2770.416716
27.73250038,26.00666701,29.44666703,2343.33004
26.05916706,24.6966671,27.65666695,2575.560042
25.04500035,23.98333359,26.48333365,2631.220051
26.82500035,25.78666706,28.48333359,2304.913382
26.38833375,24.88333378,27.88666712,2861.233382
26.82388931,25.39000047,28.29333369,2797.330046
26.16777815,24.88000037,27.50666714,2719.896722
26.8197226,25.7133337,28.15000038,2479.170043
26.69055595,25.7133337,27.86000042,2341.903371
27.12694486,26.686667,27.82000039,2061.813367
25.19527816,24.91000042,25.48000024,1656.666698
25.76083372,25.48000018,26.04000022,1541.37669
23.66361138,23.32000052,24.06333338,2286.016701
22.55722258,21.97666664,22.94666691,1902.820027
22.24138926,21.66000061,22.64333394,2346.510038
21.40000035,20.79000079,21.85000064,2975.073384
25.57722256,24.99000003,26.03666693,3207.036716
25.50638926,24.92666708,26.036667,2681.606708
26.01083371,25.44000047,26.52333368,2321.900027
26.74361147,26.15666695,27.34333375,2035.523364
26.44055592,25.90000044,27.04000041,2168.930029
26.08861153,25.50333379,26.75000038,2949.556709
25.72527819,24.81666724,26.86000042,2653.643371
26.775556,25.94333375,27.86000036,2539.45004
25.75416702,24.89000034,26.67000033,1783.736699
24.94333371,23.99666703,25.88666712,2464.70671
26.32666701,24.99666691,27.59333382,2167.173366
25.26444481,24.20000025,26.29333369,1617.710029
25.64305591,24.40666701,26.69000041,1441.890021
27.15333374,20.66666711,31.45666726,455.9533411
27.21277821,19.96000035,32.0566672,413.6933412
27.04750043,19.35000032,32.34666723,403.4500078
26.95583377,18.84666703,32.74333414,392.446676
26.92750045,18.63000043,33.1333341,370.36334
26.42500037,17.76666689,33.02000059,346.3966724
26.10416711,17.2700003,33.03000024,333.1566724
25.61972267,16.6633337,32.93333422,315.0800059
25.175556,16.1300004,32.81333409,293.4000061
24.37000039,15.13000024,32.31333402,281.4266724
23.69083367,14.30666685,31.87666702,275.6333381
23.04083366,13.59000028,31.4966671,260.3666715
22.93694477,13.46666686,31.48000043,249.0666707
22.55416698,13.0433335,31.28000024,257.780004
22.08916695,12.63000021,30.85333354,270.2333376
21.50666699,12.20000025,30.24333381,263.0133376
21.14750029,11.98000024,29.87000039,252.7966716
20.87361144,11.88666693,29.57333361,247.3300048
20.37500029,11.57666686,28.95666701,249.9233364
19.99388919,11.3700002,28.35666695,256.383338
19.46527811,11.02333352,27.70666707,263.6166715
19.19666699,11.03333359,27.20333379,270.7566715
18.57722253,10.7433335,26.30000044,283.8266709
17.89222254,10.34000012,25.37333393,308.7733387
17.41972252,10.2600001,24.56666686,316.7000051
16.99805587,10.30000016,23.58000049,332.7133387
16.62888922,10.49666697,22.64000047,363.4566735
16.80083362,11.29000015,22.08666712,399.8000066
16.6519447,11.78333346,21.386667,468.2166747
23.53583378,21.33666725,25.03666712,2318.096707
24.63527817,22.72333387,26.23333371,2327.146706
23.06361151,21.31666711,24.45000051,2724.813379
19.56611147,18.11000042,20.62000039,3451.913392
23.09916703,21.60000032,24.40000057,3085.583392
27.10416704,25.49333362,28.836667,2272.306708
27.00416702,25.57666702,28.73666725,2193.516704
27.6311115,26.19000047,29.37000039,2083.040033
27.16527814,25.88666712,28.91000035,1981.103367
26.6705559,25.19000041,28.09333356,2853.766715
25.2208337,24.39000034,26.42666696,2259.773364
27.2794448,26.59333369,28.64000028,2296.083369
27.74500044,26.90333373,28.87666702,2209.876711
27.60138926,27.10666707,28.4333339,2043.66004
27.0130559,26.50000038,27.71666679,2076.716703
22.41333365,22.14000034,22.8033336,2180.456691
22.94277816,22.52333355,23.4300005,1915
23.81777816,23.58333365,24.15333398,2188
25.98361141,25.48666668,26.44333318,2205.670035
24.01388929,23.44999987,24.43333314,2397.843368
22.95805582,22.37333342,23.44666704,3232.900045
23.73972256,23.17333399,24.44666716,2628.736709
23.57916704,22.99333337,24.34333382,2638.043373
24.36027815,23.72000039,25.23666687,2600.190038
26.20666704,25.25000038,27.37000033,2453.176712
25.87000038,24.96000029,26.8766669,1668.25003
24.5583337,23.57333361,25.47333374,2574.663382
25.82138927,24.39333375,27.19000047,2000.620033
25.58416705,23.99333381,26.98000037,1841.506695
27.61972265,20.74333362,31.92666747,433.9600052
27.07583378,19.75000038,31.95666733,417.1600084
27.01388932,19.2466671,32.36333389,400.5933401
27.14722274,19.14000053,32.84666748,375.6866728
27.16583385,18.82666696,33.24333407,356.5900064
26.34638934,17.77333364,32.91666724,345.6100056
26.12333374,17.27333361,33.04333395,327.4433374
25.82666699,16.86666705,33.0266669,302.026672
25.4675004,16.37333355,32.94666735,284.5833384
24.58166705,15.35666688,32.43333391,280.9933393
24.06694484,14.71333354,32.09666735,269.026671
22.75694481,13.29666684,31.09666729,274.4400045
22.85250037,13.38000021,31.31000048,257.050004
22.8005559,13.38666687,31.39000066,255.5800031
22.23916701,12.85000016,30.86000042,255.0700051
21.53277809,12.19000022,30.27666708,257.4666713
21.24055589,11.99000015,29.87666702,259.4900044
21.12861147,12.1100002,29.70333379,252.5900044
20.63166699,11.79666684,29.17666708,257.2400036
20.06222252,11.4100002,28.38000037,259.3000045
19.48527812,11.03000011,27.61000035,265.4400043
19.18638919,11.04000025,26.99666697,267.0700037
18.52694471,10.63333346,26.10000025,287.0800048
17.85861137,10.34000012,25.20000025,306.3300056
17.38944479,10.32333352,24.30666714,317.0200045
16.9763892,10.40666688,23.37333368,343.0833398
16.57277808,10.50333354,22.45666682,379.283341
16.55805582,11.21000016,21.76000029,430.4166739
16.60666695,11.78000018,21.28333371,491.8500097
24.86444484,22.2333339,26.62333355,2119.340044
23.58500038,21.32000065,25.23333371,2360.493372
22.35472259,20.4200002,23.85333385,2766.340059
23.57777814,21.72666715,25.06000023,2915.720042
21.99222258,20.40000025,23.20666701,3327.106715
24.63027817,22.99000034,26.03666687,3064.033382
25.23972266,23.58666706,26.75000051,3081.390054
26.0758337,24.38666706,27.77333374,3038.696714
26.82583374,25.19666703,28.39000053,2629.506712
26.46194478,25.09333369,27.79666703,2351.140036
26.02333369,24.80000032,27.23333352,2184.360038
24.26250036,23.6966671,25.34333369,2383.706706
27.28194481,26.69333388,28.66666705,2351.423376
27.74416708,26.80666701,28.89333369,2327.713373
27.57750036,27.10000032,28.33333371,2059.6467
26.96388922,26.50000038,27.63333365,2093.650033
25.85638924,25.45333373,26.1066672,1983.800037
23.64944483,23.22000033,24.04333363,1991.040036
24.4744448,24.20333366,24.85666688,2144.636694
24.50305593,23.98666668,24.8800005,2736.740026
23.6927782,23.16333395,24.1400006,2973.370046
25.27805602,24.66333395,25.74000072,3053.420047
25.35583376,24.75333417,25.84333394,2865.450037
23.46861148,22.78000056,24.04000015,2957.513371
24.24222255,23.586667,24.83333378,2646.113367
25.07416703,23.94000028,26.36333357,2375.516707
24.88805592,23.83666712,25.8700002,2034.723368
27.29111152,21.04000047,31.23666706,509.4200082
27.56666709,20.63666712,31.92333406,436.9200076
26.89666706,19.53666712,31.7300005,416.6133406
26.90277827,19.14333362,32.17000071,397.3833394
26.67472269,18.64333381,32.35000089,375.0600067
26.6447227,18.29666703,32.75333436,357.5600044
26.20583383,17.59000044,32.73666763,340.8000068
25.95666709,17.18000024,32.8433342,327.823339
25.45000045,16.45666704,32.63666732,308.4700066
25.17638932,16.06666689,32.66000061,286.9433394
24.5513893,15.35000019,32.35000045,280.3333382
24.16833372,14.82666686,32.13333416,269.370005
23.07111147,13.6933335,31.30000045,273.5533387
22.73250032,13.28666687,31.11666698,264.540005
22.76750034,13.36666679,31.19666716,253.1166714
22.27694478,12.86666686,30.786667,253.0033385
21.42861143,12.03666687,30.1200002,264.4533376
21.20027812,12.03333352,29.79666697,253.2733384
21.05666696,12.02333349,29.60000025,251.7066718
20.71250032,11.79000015,29.17666708,259.5066722
20.40527808,11.72333349,28.68333365,254.7600044
19.791667,11.3200002,27.80000038,260.6900048
19.11611143,11.02666689,26.78333384,269.1566711
18.46138918,10.70666685,25.84000022,276.3000046
17.84694477,10.42000017,25.03000043,294.6833382
17.40750027,10.31000017,24.20333366,314.5566727
16.93916694,10.30000016,23.28666712,341.743339
16.53000033,10.50333354,22.25000051,396.1900066
16.4547225,11.09333359,21.51666698,454.4866753
16.77305586,12.09666684,21.21000042,517.7733425
26.64722261,23.42666683,28.85666707,1967.126701
26.80472262,23.81000061,29.04333362,1811.76003
27.29444482,24.51666692,29.45333385,2107.463372
25.27416711,22.91333364,26.96666711,2824.43338
22.92888934,21.00333379,24.38666712,3418.050061
25.05500037,23.1966671,26.55666688,2992.416729
26.75583371,24.59666703,28.50666688,4156.453407
26.45777815,24.70333366,27.89333388,3561.506723
26.63555587,25.1966671,28.09333356,2910.396723
26.44083369,25.10000044,27.83666706,2823.613388
27.68277812,26.61333383,28.87000039,2551.310045
26.35500036,25.93333378,27.16333357,2151.540034
26.83277817,26.31333376,27.64000034,2087.680039
26.61222261,26.20666707,27.33666706,2084.136706
23.74083375,23.34000047,24.15000032,2096.13004
25.66083373,25.41666705,26.08000043,2108.533367
25.65777814,25.37666702,26.05000032,2163.286698
25.1500003,24.85333379,25.51333351,2261.976702
23.24138924,22.71666743,23.59333375,2968.586694
25.1111115,24.56333357,25.56333345,3414.783373
26.11388924,25.53666681,26.5399999,2740.436708
24.76944479,24.15666726,25.33666738,2672.49671
24.24388918,23.54666684,24.84666716,2654.830033
24.05083377,23.36666724,24.64000015,2539.730038
26.15750046,25.48000011,26.84666716,2032.213365
26.29555586,25.59666691,27.04333369,1969.916694
26.19750042,25.4233338,27.14000028,2355.403373
24.81833368,23.73000037,25.8533336,1684.816695
26.73611149,25.25333373,28.05000045,1605.79003
26.78611149,25.15333366,28.15000045,1488.733359
27.22861152,21.73000049,30.31666692,635.4400096
27.19805591,21.04666697,30.76666698,554.5766765
27.20750042,20.61333389,31.25333385,488.3666748
27.34472268,20.32666696,31.76333408,443.6633409
26.74944487,19.31333351,31.60333385,423.4533378
26.760556,19.0133337,32.01000074,390.7833399
26.47500038,18.40666688,32.14000028,373.8033395
26.40194484,17.99666691,32.55333379,352.906673
26.03722257,17.39333372,32.53666681,336.8433393
25.65472262,16.87333374,32.44000053,322.920005
25.31611156,16.35333363,32.43666732,302.1233381
25.06333379,15.96000029,32.47333419,286.4300052
24.45416709,15.23666696,32.1733338,280.5266718
24.06333374,14.77333355,32.02666747,273.7633381
23.14111144,13.76000013,31.31000036,274.1700056
22.76277817,13.36333357,31.04666716,265.3400051
22.72833369,13.37666683,31.11666724,251.0466706
22.23583366,12.87666683,30.69000034,246.0700042
21.40638921,12.05000019,29.91666705,256.6600036
20.97527809,11.74000018,29.50333379,253.5033377
20.85166698,11.81333348,29.30666688,251.5300038
20.49722257,11.62333355,28.79666697,251.3233377
20.22805587,11.61333351,28.3800003,251.0966715
19.68361142,11.30666691,27.57000039,251.3933376
18.99083373,10.88000018,26.62666721,260.486672
18.38583362,10.58666677,25.71000023,271.7600045
17.92055591,10.50333357,24.92000052,286.6766718
17.5280558,10.50666682,24.21000023,305.9966714
16.83416694,10.20000016,23.17000033,339.6400064
16.41472254,10.39666688,22.05666707,403.0933405
16.39611143,11.09000028,21.3133337,471.0700093
16.59472253,12.09333356,20.92666715,543.4800095
25.76000037,22.64000034,27.96333357,2200.386704
23.51527816,20.91000016,25.38000037,2802.053381
25.10416705,22.41000023,27.07333368,2579.433373
25.08416704,22.6133337,27.07333368,3017.693379
23.86361149,21.89333362,25.35666714,3003.79338
26.89166702,25.30333373,28.29666697,2910.703388
26.84444479,25.20000038,28.1033336,2676.613381
26.4733337,25.10000044,27.83666706,2825.356719
26.80527816,25.4966671,28.0466671,2762.080048
26.88222261,25.71333376,28.06666705,2708.136715
27.61000038,26.51000048,28.98333384,2187.706705
25.48361149,24.70333373,26.69000022,2313.380043
26.07861143,25.31666711,27.30333354,2279.543371
26.78333376,26.01333389,27.83000024,2404.840041
27.08500036,26.68000062,27.67666689,1750.370031
26.97361149,26.58666719,27.49333375,1536.370026
26.24916709,25.8233338,27.07666708,2122.916703
26.48694479,26.00333379,27.25333354,2083.713375
22.85638929,22.36000042,23.36333377,2267.166701
23.99555591,23.72000039,24.38666706,2170.76004
23.9802782,23.55333366,24.33666719,2257.620031
24.02083375,23.52333349,24.40666714,2777.810054
24.28805604,23.78666738,24.77666734,2381.143369
24.00472254,23.42333304,24.73333391,2405.50004
25.545556,24.83666731,26.13000018,2419.430037
26.12527824,25.4399999,26.82000071,2036.063352
26.50527821,25.7566672,27.24333382,1871.58003
26.38833378,25.68000037,27.24333382,2238.63003
26.24611141,25.49000015,27.23666712,2240.613369
24.68777811,23.50333354,25.94000041,2037.570026
27.28916706,22.84000041,29.57333374,815.3600115
27.09361153,22.11666705,29.66000042,743.6133426
26.93694479,21.51666692,29.84000022,678.056676
27.05416705,21.23000056,30.30666695,623.8433445
26.80944479,20.51666698,30.50666714,567.6633461
26.69694481,19.92333361,30.82000033,507.7933417
26.8300004,19.72666702,31.3300005,461.8966758
26.55472263,19.0966671,31.45000051,426.91334
26.59805596,18.80333373,31.91333383,385.82334
26.28694494,18.19000041,32.0166673,365.2166729
26.31722263,17.86333376,32.34333413,343.826672
26.18861147,17.57000036,32.54666691,323.6333405
25.73944486,16.96000042,32.43333391,310.1066714
25.25111154,16.23666693,32.34000079,299.0600062
24.97305596,15.81333364,32.36333389,283.423338
24.32583368,15.09666691,31.98000031,282.2100051
24.00611158,14.68333349,31.8666673,271.9533384
23.23305587,13.85333357,31.31666705,268.6466713
22.85361151,13.46000023,31.05333392,260.3266715
22.65722256,13.27666686,30.96666724,251.3566702
22.23666699,12.9533335,30.50666714,247.7500053
21.65583368,12.45000029,30.02666708,250.1800043
21.05000034,11.94333359,29.41000029,251.8233383
20.68972253,11.63000021,29.00000038,242.7900044
20.29055586,11.43000027,28.49333369,244.5166709
20.03027809,11.4366669,27.99666703,247.3166707
19.37472258,11.09000012,27.14000047,249.0000048
18.87138921,10.78666687,26.41666705,255.6200044
18.54166699,10.89666681,25.70333354,263.4666716
18.24027804,10.89333353,25.1033336,276.7133381
17.68361144,10.7000001,24.29333369,304.1566722
16.97555586,10.48666684,23.16333357,344.3233395
16.62888918,10.69333347,22.26000054,403.0700086
16.28888923,11.00000025,21.24000053,473.6866759
16.3402781,11.64666684,20.68000043,536.4233424
16.28444473,11.23000015,21.14333369,557.223344
26.88305594,25.19333369,28.31666698,3529.84006
26.8619448,25.29333369,28.02666702,2734.516714
26.66555592,25.29666697,27.93000056,2837.806715
24.18333372,23.09666703,25.27333355,2851.093384
27.49583371,26.31333357,28.69333356,2692.230043
27.22027824,26.11000054,28.50666714,2152.160041
27.69166707,26.51666711,29.13666706,2105.173367
27.82500037,26.71333357,29.14333375,1904.446701
26.69611149,25.91666698,27.74666691,1779.350032
26.38166702,25.62666696,27.36333364,2392.983373
26.88527814,26.23333359,27.77333355,2255.203367
27.27305592,26.84333369,27.88666712,1857.886699
27.63361147,27.13666693,28.50000038,2134.310034
25.12055593,24.47666702,25.54333369,2365.213372
25.04611146,24.73333365,25.51000029,2153.500038
25.27055591,24.96333357,25.66000048,1545.496694
25.5944448,25.23000056,25.91000036,1903.296699
23.97000043,23.49000003,24.47666683,2272.663372
25.77055599,25.12666715,26.52999992,2184.803368
26.42444484,25.7400006,27.13000018,1902.566697
26.33722247,25.64666722,27.0266667,1804.63669
25.91000035,25.27333406,26.64333356,1871.173364
25.66083363,24.88333365,26.63333359,2161.393373
25.65166701,24.56666686,26.83333359,1931.193365
25.12861148,23.99666697,26.42666702,1866.050029
26.70500042,25.14000028,28.14000047,1451.056689
27.28472266,23.12666702,29.35000057,880.6033465
27.40805596,22.92000033,29.6533336,820.28335
27.14027817,22.1233338,29.83000031,748.1066787
27.02694478,21.50666695,30.03000043,680.2400105
26.93583367,20.9100001,30.36000036,625.1100099
26.64805593,20.21333389,30.4733338,570.9533415
26.61388923,19.80666701,30.78333352,518.2600086
26.70250039,19.51000035,31.21000036,466.2133399
26.35416704,18.7800003,31.33000031,424.7733415
26.3736115,18.47666708,31.71666718,382.9533399
26.30972267,18.17000046,32.01666737,354.1266737
26.39388934,18.07000046,32.41333408,326.5000044
26.34333382,17.77333387,32.70333424,304.3866711
25.73777827,16.91000061,32.45333379,295.8900057
25.30666711,16.30666717,32.34666735,288.540005
25.02055594,15.90000022,32.37666709,282.6233395
24.25388926,14.99333353,31.87666747,279.713338
23.90250033,14.59333347,31.67333374,274.5433382
23.4050004,14.05666676,31.35666714,262.2066712
23.01333368,13.6700002,31.06666717,250.7633376
22.58750034,13.2700002,30.76666698,249.1300036
22.15361143,12.85000022,30.42666721,243.8800035
21.55166703,12.33666684,29.84000034,243.1533376
21.0319448,11.95666695,29.23000043,242.453337
20.60277811,11.64666688,28.71666711,234.5900037
20.0011114,11.24000012,28.0133337,238.5766708
19.88888924,11.33666687,27.71000035,236.036671
19.2983337,11.04000028,26.97000046,241.1933373
18.69166695,10.71666686,26.1466671,256.6333378
18.35500029,10.68666681,25.49666722,262.3133374
18.17916705,10.89333353,25.00333385,274.6200051
17.61416693,10.69666678,24.09333362,302.7266722
17.04583365,10.59000022,23.07333361,342.4266717
16.69250025,10.79000015,22.26666698,393.4700068
16.23611143,10.79333347,21.25333385,450.9733403
16.2563892,11.44000018,20.71333376,512.546675
16.56638919,11.53000024,21.35000032,515.6533426
26.57055595,25.19333362,27.72666702,3071.480052
27.05722265,25.5966671,28.23333365,2703.086703
26.89611148,25.60666714,28.08333384,2819.43671
26.86472265,25.80666688,27.91333376,2796.213377
26.69388932,25.71333376,27.93666706,2000.563368
25.98166699,25.15666701,27.15000051,1836.813364
26.92083368,26.02666715,27.96333376,1550.460023
27.0111114,26.22000014,27.87000027,1558.316693
27.31583375,26.53000049,28.26666692,2329.566705
26.53111151,26.03666706,27.18333359,2200.290033
26.47805594,26.04333375,27.10000044,1996.563365
23.93944482,23.27666696,24.36000048,2371.110042
23.27833373,22.84333381,23.71666692,2222.6267
25.11388923,24.86000035,25.56000023,1475.34336
25.77111149,25.43000018,26.11666711,1617.246695
25.51055595,24.8266674,26.33333403,2104.026699
24.83194497,24.14000053,25.72666721,2118.750031
25.95472278,25.26000061,26.8333341,2067.333361
25.56250034,24.57000033,26.71666698,1827.460032
25.26527815,24.17000039,26.51666718,1749.843367
26.80305596,25.53333378,28.12000033,1499.683356
26.67138928,25.13333365,28.12333374,1448.103361
27.19111149,22.93000043,29.34333394,883.5566814
27.25416706,22.81666717,29.44000047,819.7933464
27.55722261,22.3066672,30.42666696,738.8833485
27.36083371,21.60666707,30.61333389,682.2900105
27.08611148,20.8933335,30.64333375,625.8233447
26.81027815,20.18000062,30.75666695,570.496676
26.58000038,19.59666722,30.87000039,515.9133435
26.64000042,19.30000038,31.29000047,460.8500078
26.31916704,18.65666688,31.32666715,425.6733393
26.3086115,18.35333366,31.64000047,385.810005
26.12138931,17.94333375,31.83333384,348.9900053
26.11444483,17.72666689,32.13666719,317.7866725
26.10055599,17.53333375,32.4300005,292.2233383
25.86305593,17.00666691,32.45333392,282.6000037
25.1575004,16.20000022,32.1566672,283.9566707
24.79111152,15.69333362,32.08000075,278.8366719
24.18138926,14.99000018,31.6766674,276.3133386
23.82611144,14.59333347,31.58000069,272.5533392
23.2594448,13.95333357,31.16333377,258.473338
22.85611144,13.57000011,30.88333371,251.023338
22.4327781,13.16333357,30.56666698,242.9100037
22.019167,12.77000023,30.15666688,237.5533373
21.3497225,12.17333355,29.5466671,234.9033371
20.8380558,11.77666693,28.95333373,233.1200043
20.53750033,11.71333354,28.53666712,226.360004
20.01944476,11.40000019,27.95333373,228.7033379
20.05916698,11.69000015,27.70333373,220.7700043
19.45555589,11.29000015,27.00666701,230.5433381
18.85083365,10.98000021,26.186667,238.2700042
18.54083366,10.98666687,25.56000029,250.8933381
18.34055589,11.16000023,25.05666695,268.900005
17.77694473,10.95333363,24.13000024,290.2433382
17.31361145,10.9033336,23.28333371,322.5700059
16.97777807,11.10333354,22.48333384,370.9866735
16.81111146,11.40000022,21.76333389,418.6800067
16.43000027,11.53333365,20.9133337,470.8200101
16.54583365,11.53000024,21.34666697,487.1066754
26.82083368,25.38666719,27.92000046,3174.140058
26.60361146,25.29000028,27.63333371,3257.326724
27.54777814,26.19000041,28.78333352,2821.726716
27.83000035,26.50000044,29.19000028,2294.240035
27.41250037,26.20666707,28.50000044,2855.210046
27.68555603,26.61000054,29.0400006,1866.806698
27.34027814,26.42000033,28.55000051,1666.220028
27.60638929,26.52666715,28.66000042,1452.496692
26.76194479,25.92666702,27.76333357,2470.463374
27.31694486,26.52666715,28.2700002,2352.403379
26.71555594,26.03333371,27.49666703,2127.840037
27.20277812,26.64000028,28.00666707,1939.580031
24.16500041,23.58000037,24.55666714,2629.273374
24.79083372,24.34333369,25.31666724,2144.510044
25.65638921,24.64333369,26.80666695,1781.740026
25.88777814,24.50333373,27.10333366,1396.556688
26.35777818,24.81666711,27.61000029,1590.803364
27.499167,22.90333366,30.13000018,1007.390021
27.62027817,22.61666698,30.43333397,887.450016
27.95138925,22.40666714,31.03333359,758.5866799
27.53333372,21.59333375,30.92666715,689.0300116
27.17972263,20.79000053,30.92666702,632.6800121
26.87083376,20.09000053,31.03666719,571.7766771
26.71472255,19.59000053,31.16000017,514.5566754
26.69722266,19.28000043,31.46333389,460.4900083
26.49694484,18.73666687,31.50000064,415.740008
26.45222262,18.44000047,31.83000056,370.0133394
26.06361152,17.84333362,31.7300005,340.1133398
26.00194486,17.52666715,32.02666728,311.7700054
25.97500043,17.31000026,32.33333403,285.1333395
25.64944487,16.80333369,32.25000057,276.6400042
24.94194483,15.99000028,31.87000065,276.1900041
24.68944481,15.59666691,31.89333369,273.3700047
24.09138927,14.89000015,31.59333394,272.9700044
23.53638924,14.29666691,31.21666717,268.050005
23.07527812,13.81000016,30.89333382,258.223337
22.65277811,13.3866669,30.58000024,247.3500047
22.26388925,13.09000022,30.29000047,242.4366708
21.81972256,12.69000015,29.85000038,231.4766708
21.16694478,12.09000022,29.2633337,231.1033373
20.684167,11.69666684,28.77000039,225.4533376
20.39055586,11.60333357,28.38000037,216.563337
19.83944475,11.26000023,27.59000047,217.5166701
19.966667,11.69333353,27.49000041,213.09667
19.40277811,11.38000021,26.78666719,217.9800036
19.04527813,11.29333353,26.17000039,227.4000041
18.81861141,11.40000022,25.67000033,240.7433369
18.54555581,11.49333353,25.15666688,254.553338
18.33750033,11.67000023,24.51666711,270.6666715
17.88222255,11.5600001,23.78333384,294.853338
17.39638921,11.45666698,22.88000043,335.2100054
16.99805584,11.56000016,21.96333376,391.6333396
16.95666695,11.96666689,21.46666692,436.630008
15.93777805,10.97000023,20.67666683,474.6233419
26.12305588,24.88333378,27.12000027,3072.400054
26.33083368,24.99666703,27.45666707,2972.420051
26.64527812,25.30000044,27.76000035,2966.143382
26.2136115,24.9966671,27.21666705,2967.583381
27.16472262,26.00000051,28.2200002,2903.913388
26.91472261,25.91666698,27.95333373,2778.433375
26.74888925,25.83000037,27.77000014,1746.160028
26.21555597,25.53333365,27.10666714,2028.926702
23.37722258,22.88333352,24.01666711,2185.726706
27.03083369,26.64000034,27.81000023,1738.080029
25.06750038,24.38666687,25.69000053,1710.580027
25.43222258,24.59333369,26.09333369,1615.346695
23.6486115,23.25333347,24.09000041,2370.640043
23.79444479,23.37333374,24.18000018,2459.466705
24.31861147,23.94000034,24.72000033,2255.813372
25.22222259,24.78333409,25.65333366,2120.5167
25.55638913,25.03666681,26.0166666,2103.360037
25.7725004,24.76333364,26.69000041,1195.110018
25.20000033,24.07000027,26.49333369,1732.680025
